date,district,wind_speed,pressure,humidity,cyclone
2025-12-09,Karur,124,986,63,0
2025-12-12,Karur,42,1018,80,0
2025-12-15,Karur,76,958,73,0
2025-12-18,Karur,58,1000,75,0
2025-12-21,Karur,135,984,67,0
2025-12-24,Karur,78,991,98,0
2025-12-27,Karur,32,981,81,0
2025-12-30,Karur,38,997,79,0
2025-01-01,Krishnagiri,67,999,68,0
2025-01-04,Krishnagiri,69,964,89,0
2025-01-07,Krishnagiri,134,1010,69,0
2025-01-10,Krishnagiri,63,973,95,0
2025-01-13,Krishnagiri,74,994,85,0
2025-01-16,Krishnagiri,60,967,82,0
2025-01-19,Krishnagiri,49,999,72,0
2025-01-22,Krishnagiri,132,1010,92,0
2025-01-25,Krishnagiri,66,1004,56,0
2025-01-28,Krishnagiri,140,959,88,1
2025-01-31,Krishnagiri,35,1020,55,0
2025-02-03,Krishnagiri,130,1013,84,0
2025-02-06,Krishnagiri,92,1011,66,0
2025-02-09,Krishnagiri,70,986,63,0
2025-02-12,Krishnagiri,47,1000,79,0
2025-02-15,Krishnagiri,63,995,92,0
2025-02-18,Krishnagiri,54,973,98,0
2025-02-21,Krishnagiri,39,974,67,0
2025-02-24,Krishnagiri,53,1014,64,0
2025-02-27,Krishnagiri,155,995,63,0
2025-03-02,Krishnagiri,53,954,81,0
2025-03-05,Krishnagiri,56,976,63,0
2025-03-08,Krishnagiri,112,996,62,0
2025-03-11,Krishnagiri,78,1002,95,0
2025-03-14,Krishnagiri,59,973,90,0
2025-03-17,Krishnagiri,56,982,82,0
2025-03-20,Krishnagiri,40,955,76,0
2025-03-23,Krishnagiri,76,980,75,0
2025-03-26,Krishnagiri,91,968,80,0
2025-03-29,Krishnagiri,132,994,98,0
2025-04-01,Krishnagiri,49,955,59,0
2025-04-04,Krishnagiri,47,982,85,0
2025-04-07,Krishnagiri,125,963,59,0
2025-04-10,Krishnagiri,51,976,63,0
2025-04-13,Krishnagiri,60,953,60,0
2025-04-16,Krishnagiri,100,1019,87,0
2025-04-19,Krishnagiri,131,963,86,1
2025-04-22,Krishnagiri,39,977,70,0
2025-04-25,Krishnagiri,116,957,75,0
2025-04-28,Krishnagiri,125,957,89,1
2025-05-01,Krishnagiri,81,976,79,0
2025-05-04,Krishnagiri,158,988,74,0
2025-05-07,Krishnagiri,35,996,77,0
2025-05-10,Krishnagiri,156,1013,93,0
2025-05-13,Krishnagiri,73,980,89,0
2025-05-16,Krishnagiri,106,973,86,1
2025-05-19,Krishnagiri,102,1018,89,0
2025-05-22,Krishnagiri,89,965,83,0
2025-05-25,Krishnagiri,130,955,95,1
2025-05-28,Krishnagiri,68,955,76,0
2025-05-31,Krishnagiri,71,990,77,0
2025-06-03,Krishnagiri,97,997,71,0
2025-06-06,Krishnagiri,148,987,61,0
2025-06-09,Krishnagiri,145,990,72,0
2025-06-12,Krishnagiri,70,998,78,0
2025-06-15,Krishnagiri,150,999,64,0
2025-06-18,Krishnagiri,107,987,71,0
2025-06-21,Krishnagiri,105,959,89,1
2025-06-24,Krishnagiri,43,1013,67,0
2025-06-27,Krishnagiri,69,984,97,0
2025-06-30,Krishnagiri,153,1013,95,0
2025-07-03,Krishnagiri,102,980,100,0
2025-07-06,Krishnagiri,92,993,67,0
2025-07-09,Krishnagiri,52,1008,83,0
2025-07-12,Krishnagiri,159,968,86,1
2025-07-15,Krishnagiri,82,970,70,0
2025-07-18,Krishnagiri,57,979,93,0
2025-07-21,Krishnagiri,31,986,94,0
2025-07-24,Krishnagiri,94,1005,57,0
2025-07-27,Krishnagiri,38,998,96,0
2025-07-30,Krishnagiri,124,984,69,0
2025-08-02,Krishnagiri,107,954,75,0
2025-08-05,Krishnagiri,157,959,92,1
2025-08-08,Krishnagiri,48,952,80,0
2025-08-11,Krishnagiri,58,1002,99,0
2025-08-14,Krishnagiri,91,994,88,0
2025-08-17,Krishnagiri,60,1008,75,0
2025-08-20,Krishnagiri,121,993,56,0
2025-08-23,Krishnagiri,83,953,83,0
2025-08-26,Krishnagiri,141,1010,73,0
2025-08-29,Krishnagiri,101,1018,58,0
2025-09-01,Krishnagiri,141,983,96,0
2025-09-04,Krishnagiri,106,1003,86,0
2025-09-07,Krishnagiri,51,968,83,0
2025-09-10,Krishnagiri,98,952,70,0
2025-09-13,Krishnagiri,94,972,71,0
2025-09-16,Krishnagiri,136,954,60,0
2025-09-19,Krishnagiri,108,989,71,0
2025-09-22,Krishnagiri,138,1017,100,0
2025-09-25,Krishnagiri,101,991,95,0
2025-09-28,Krishnagiri,59,1006,77,0
2025-10-01,Krishnagiri,154,980,83,0
2025-10-04,Krishnagiri,64,963,92,0
2025-10-07,Krishnagiri,104,985,58,0
2025-10-10,Krishnagiri,35,987,98,0
2025-10-13,Krishnagiri,75,954,66,0
2025-10-16,Krishnagiri,123,988,92,0
2025-10-19,Krishnagiri,88,983,69,0
2025-10-22,Krishnagiri,48,1009,93,0
2025-10-25,Krishnagiri,120,977,68,0
2025-10-28,Krishnagiri,104,990,76,0
2025-10-31,Krishnagiri,146,958,93,1
2025-11-03,Krishnagiri,151,950,76,0
2025-11-06,Krishnagiri,66,955,87,0
2025-11-09,Krishnagiri,46,969,85,0
2025-11-12,Krishnagiri,134,954,75,0
2025-11-15,Krishnagiri,145,1004,78,0
2025-11-18,Krishnagiri,41,995,70,0
2025-11-21,Krishnagiri,38,992,75,0
2025-11-24,Krishnagiri,143,974,100,1
2025-11-27,Krishnagiri,37,950,71,0
2025-11-30,Krishnagiri,101,957,63,0
2025-12-03,Krishnagiri,80,995,58,0
2025-12-06,Krishnagiri,98,958,70,0
2025-12-09,Krishnagiri,91,969,77,0
2025-12-12,Krishnagiri,59,996,93,0
2025-12-15,Krishnagiri,33,966,73,0
2025-12-18,Krishnagiri,88,1019,96,0
2025-12-21,Krishnagiri,68,1009,89,0
2025-12-24,Krishnagiri,56,1001,78,0
2025-12-27,Krishnagiri,111,1020,93,0
2025-12-30,Krishnagiri,64,982,81,0
2025-01-01,Namakkal,60,1008,90,0
2025-01-04,Namakkal,124,1007,95,0
2025-01-07,Namakkal,57,967,62,0
2025-01-10,Namakkal,50,962,61,0
2025-01-13,Namakkal,56,995,100,0
2025-01-16,Namakkal,59,963,72,0
2025-01-19,Namakkal,40,1014,83,0
2025-01-22,Namakkal,68,1011,81,0
2025-01-25,Namakkal,117,959,89,1
2025-01-28,Namakkal,59,1004,88,0
2025-01-31,Namakkal,73,1013,90,0
2025-02-03,Namakkal,47,1005,60,0
2025-02-06,Namakkal,32,976,83,0
2025-02-09,Namakkal,91,1020,76,0
2025-02-12,Namakkal,101,996,75,0
2025-02-15,Namakkal,45,964,56,0
2025-02-18,Namakkal,158,951,78,0
2025-02-21,Namakkal,74,1020,68,0
2025-02-24,Namakkal,98,950,97,0
2025-02-27,Namakkal,37,954,76,0
2025-03-02,Namakkal,33,988,82,0
2025-03-05,Namakkal,89,974,55,0
2025-03-08,Namakkal,137,985,93,0
2025-03-11,Namakkal,82,953,72,0
2025-03-14,Namakkal,131,988,76,0
2025-03-17,Namakkal,128,960,60,0
2025-03-20,Namakkal,86,1018,70,0
2025-03-23,Namakkal,157,991,64,0
2025-03-26,Namakkal,146,973,71,0
2025-03-29,Namakkal,77,1003,59,0
2025-04-01,Namakkal,152,976,74,0
2025-04-04,Namakkal,142,981,71,0
2025-04-07,Namakkal,90,1018,56,0
2025-04-10,Namakkal,158,961,65,0
2025-04-13,Namakkal,52,1008,56,0
2025-04-16,Namakkal,78,969,88,0
2025-04-19,Namakkal,51,995,81,0
2025-04-22,Namakkal,36,1020,93,0
2025-04-25,Namakkal,127,1016,95,0
2025-04-28,Namakkal,38,1015,68,0
2025-05-01,Namakkal,94,954,69,0
2025-05-04,Namakkal,126,1007,79,0
2025-05-07,Namakkal,160,971,62,0
2025-05-10,Namakkal,111,973,59,0
2025-05-13,Namakkal,121,998,83,0
2025-05-16,Namakkal,116,980,56,0
2025-05-19,Namakkal,84,978,67,0
2025-05-22,Namakkal,98,955,63,0
2025-05-25,Namakkal,112,970,65,0
2025-05-28,Namakkal,137,962,81,0
2025-05-31,Namakkal,61,988,69,0
2025-06-03,Namakkal,77,985,64,0
2025-06-06,Namakkal,35,1007,82,0
2025-06-09,Namakkal,44,1017,77,0
2025-06-12,Namakkal,118,980,72,0
2025-06-15,Namakkal,71,975,79,0
2025-06-18,Namakkal,79,972,75,0
2025-06-21,Namakkal,42,1015,72,0
2025-06-24,Namakkal,112,989,73,0
2025-06-27,Namakkal,145,986,89,0
2025-06-30,Namakkal,66,981,80,0
2025-07-03,Namakkal,65,974,76,0
2025-07-06,Namakkal,98,994,74,0
2025-07-09,Namakkal,44,960,75,0
2025-07-12,Namakkal,100,1016,90,0
2025-07-15,Namakkal,42,966,69,0
2025-07-18,Namakkal,39,999,99,0
2025-07-21,Namakkal,96,1001,62,0
2025-07-24,Namakkal,89,973,63,0
2025-07-27,Namakkal,86,992,66,0
2025-07-30,Namakkal,100,1006,95,0
2025-08-02,Namakkal,102,968,89,1
2025-08-05,Namakkal,33,961,84,0
2025-08-08,Namakkal,90,1009,88,0
2025-08-11,Namakkal,55,1000,69,0
2025-08-14,Namakkal,141,958,95,1
2025-08-17,Namakkal,41,971,76,0
2025-08-20,Namakkal,77,972,70,0
2025-08-23,Namakkal,66,966,94,0
2025-08-26,Namakkal,57,956,60,0
2025-08-29,Namakkal,73,1003,70,0
2025-09-01,Namakkal,156,989,63,0
2025-09-04,Namakkal,57,988,96,0
2025-09-07,Namakkal,67,970,56,0
2025-09-10,Namakkal,95,960,80,0
2025-09-13,Namakkal,32,1020,56,0
2025-09-16,Namakkal,35,954,75,0
2025-09-19,Namakkal,132,975,99,1
2025-09-22,Namakkal,55,1002,55,0
2025-09-25,Namakkal,59,986,55,0
2025-09-28,Namakkal,155,974,80,0
2025-10-01,Namakkal,152,1015,55,0
2025-10-04,Namakkal,103,985,89,0
2025-10-07,Namakkal,119,955,92,1
2025-10-10,Namakkal,51,959,59,0
2025-10-13,Namakkal,101,992,74,0
2025-10-16,Namakkal,86,953,59,0
2025-10-19,Namakkal,43,964,57,0
2025-10-22,Namakkal,63,1013,91,0
2025-10-25,Namakkal,84,958,69,0
2025-10-28,Namakkal,105,983,59,0
2025-10-31,Namakkal,39,993,59,0
2025-11-03,Namakkal,140,1010,61,0
2025-11-06,Namakkal,85,994,61,0
2025-11-09,Namakkal,32,997,94,0
2025-11-12,Namakkal,110,951,85,0
2025-11-15,Namakkal,42,972,90,0
2025-11-18,Namakkal,135,1001,55,0
2025-11-21,Namakkal,81,972,56,0
2025-11-24,Namakkal,111,972,96,1
2025-11-27,Namakkal,100,985,88,0
2025-11-30,Namakkal,103,985,61,0
2025-12-03,Namakkal,118,956,57,0
2025-12-06,Namakkal,153,994,67,0
2025-12-09,Namakkal,85,973,100,0
2025-12-12,Namakkal,129,996,61,0
2025-12-15,Namakkal,60,1010,80,0
2025-12-18,Namakkal,108,1000,91,0
2025-12-21,Namakkal,90,1001,89,0
2025-12-24,Namakkal,43,1018,91,0
2025-12-27,Namakkal,65,974,82,0
2025-12-30,Namakkal,83,1017,97,0
2025-01-01,Pudukkottai,146,964,61,0
2025-01-04,Pudukkottai,99,1018,65,0
2025-01-07,Pudukkottai,52,980,84,0
2025-01-10,Pudukkottai,98,968,87,0
2025-01-13,Pudukkottai,104,976,83,0
2025-01-16,Pudukkottai,142,985,83,0
2025-01-19,Pudukkottai,97,994,92,0
2025-01-22,Pudukkottai,74,962,57,0
2025-01-25,Pudukkottai,121,988,63,0
2025-01-28,Pudukkottai,85,963,59,0
2025-01-31,Pudukkottai,155,1002,97,0
2025-02-03,Pudukkottai,143,974,93,1
2025-02-06,Pudukkottai,78,988,67,0
2025-02-09,Pudukkottai,106,966,62,0
2025-02-12,Pudukkottai,61,1013,70,0
2025-02-15,Pudukkottai,41,1017,71,0
2025-02-18,Pudukkottai,55,980,67,0
2025-02-21,Pudukkottai,151,957,79,0
2025-02-24,Pudukkottai,33,962,78,0
2025-02-27,Pudukkottai,77,975,91,0
2025-03-02,Pudukkottai,103,996,82,0
2025-03-05,Pudukkottai,54,957,77,0
2025-03-08,Pudukkottai,150,972,70,0
2025-03-11,Pudukkottai,83,999,83,0
2025-03-14,Pudukkottai,114,989,67,0
2025-03-17,Pudukkottai,69,986,83,0
2025-03-20,Pudukkottai,99,984,76,0
2025-03-23,Pudukkottai,37,1007,66,0
2025-03-26,Pudukkottai,133,996,76,0
2025-03-29,Pudukkottai,76,957,55,0
2025-04-01,Pudukkottai,81,974,84,0
2025-04-04,Pudukkottai,108,987,68,0
2025-04-07,Pudukkottai,41,1013,91,0
2025-04-10,Pudukkottai,41,960,74,0
2025-04-13,Pudukkottai,78,971,97,0
2025-04-16,Pudukkottai,43,1006,82,0
2025-04-19,Pudukkottai,160,973,74,0
2025-04-22,Pudukkottai,47,965,84,0
2025-04-25,Pudukkottai,123,1010,86,0
2025-04-28,Pudukkottai,46,991,71,0
2025-05-01,Pudukkottai,109,997,55,0
2025-05-04,Pudukkottai,60,955,62,0
2025-05-07,Pudukkottai,96,958,62,0
2025-05-10,Pudukkottai,135,1005,68,0
2025-05-13,Pudukkottai,47,965,61,0
2025-05-16,Pudukkottai,146,969,81,0
2025-05-19,Pudukkottai,81,950,89,0
2025-05-22,Pudukkottai,98,980,68,0
2025-05-25,Pudukkottai,157,1019,100,0
2025-05-28,Pudukkottai,73,987,71,0
2025-05-31,Pudukkottai,147,999,84,0
2025-06-03,Pudukkottai,42,957,64,0
2025-06-06,Pudukkottai,44,991,55,0
2025-06-09,Pudukkottai,61,1009,69,0
2025-06-12,Pudukkottai,33,964,92,0
2025-06-15,Pudukkottai,136,969,62,0
2025-06-18,Pudukkottai,126,956,77,0
2025-06-21,Pudukkottai,134,959,68,0
2025-06-24,Pudukkottai,42,968,62,0
2025-06-27,Pudukkottai,68,994,74,0
2025-06-30,Pudukkottai,148,1005,60,0
2025-07-03,Pudukkottai,102,950,89,1
2025-07-06,Pudukkottai,147,1020,83,0
2025-07-09,Pudukkottai,55,967,55,0
2025-07-12,Pudukkottai,109,1010,97,0
2025-07-15,Pudukkottai,35,968,92,0
2025-07-18,Pudukkottai,117,965,85,0
2025-07-21,Pudukkottai,96,970,82,0
2025-07-24,Pudukkottai,117,966,58,0
2025-07-27,Pudukkottai,68,974,78,0
2025-07-30,Pudukkottai,30,1015,95,0
2025-08-02,Pudukkottai,141,1001,97,0
2025-08-05,Pudukkottai,145,1011,67,0
2025-08-08,Pudukkottai,91,972,87,0
2025-08-11,Pudukkottai,103,969,75,0
2025-08-14,Pudukkottai,132,966,81,0
2025-08-17,Pudukkottai,154,990,62,0
2025-08-20,Pudukkottai,139,996,99,0
2025-08-23,Pudukkottai,143,983,61,0
2025-08-26,Pudukkottai,109,997,91,0
2025-08-29,Pudukkottai,126,996,68,0
2025-09-01,Pudukkottai,54,952,72,0
2025-09-04,Pudukkottai,127,1012,97,0
2025-09-07,Pudukkottai,75,1017,92,0
2025-09-10,Pudukkottai,112,980,91,0
2025-09-13,Pudukkottai,63,988,81,0
2025-09-16,Pudukkottai,105,971,63,0
2025-09-19,Pudukkottai,41,974,95,0
2025-09-22,Pudukkottai,98,959,79,0
2025-09-25,Pudukkottai,31,962,96,0
2025-09-28,Pudukkottai,125,955,56,0
2025-10-01,Pudukkottai,153,976,70,0
2025-10-04,Pudukkottai,53,1007,84,0
2025-10-07,Pudukkottai,81,1010,86,0
2025-10-10,Pudukkottai,145,1007,65,0
2025-10-13,Pudukkottai,129,972,81,0
2025-10-16,Pudukkottai,148,962,91,1
2025-10-19,Pudukkottai,91,987,82,0
2025-10-22,Pudukkottai,99,1017,88,0
2025-10-25,Pudukkottai,141,1010,68,0
2025-10-28,Pudukkottai,107,968,65,0
2025-10-31,Pudukkottai,102,960,100,1
2025-11-03,Pudukkottai,31,960,63,0
2025-11-06,Pudukkottai,138,950,81,0
2025-11-09,Pudukkottai,107,1007,69,0
2025-11-12,Pudukkottai,113,964,66,0
2025-11-15,Pudukkottai,46,952,92,0
2025-11-18,Pudukkottai,124,958,93,1
2025-11-21,Pudukkottai,64,965,57,0
2025-11-24,Pudukkottai,89,1011,69,0
2025-11-27,Pudukkottai,60,959,60,0
2025-11-30,Pudukkottai,130,963,96,1
2025-12-03,Pudukkottai,83,974,84,0
2025-12-06,Pudukkottai,91,1007,84,0
2025-12-09,Pudukkottai,153,1018,97,0
2025-12-12,Pudukkottai,152,992,58,0
2025-12-15,Pudukkottai,81,961,59,0
2025-12-18,Pudukkottai,59,1012,72,0
2025-12-21,Pudukkottai,158,988,66,0
2025-12-24,Pudukkottai,135,990,74,0
2025-12-27,Pudukkottai,78,983,79,0
2025-12-30,Pudukkottai,113,952,69,0
2025-01-01,Ramanathapuram,134,954,68,0
2025-01-04,Ramanathapuram,54,1014,67,0
2025-01-07,Ramanathapuram,123,974,70,0
2025-01-10,Ramanathapuram,60,1013,78,0
2025-01-13,Ramanathapuram,52,1008,58,0
2025-01-16,Ramanathapuram,150,1014,94,0
2025-01-19,Ramanathapuram,110,979,70,0
2025-01-22,Ramanathapuram,93,999,77,0
2025-01-25,Ramanathapuram,34,1008,68,0
2025-01-28,Ramanathapuram,92,991,99,0
2025-01-31,Ramanathapuram,144,980,85,0
2025-02-03,Ramanathapuram,40,989,96,0
2025-02-06,Ramanathapuram,143,990,69,0
2025-02-09,Ramanathapuram,69,962,96,0
2025-02-12,Ramanathapuram,149,1014,75,0
2025-02-15,Ramanathapuram,75,985,68,0
2025-02-18,Ramanathapuram,72,1006,68,0
2025-02-21,Ramanathapuram,136,1004,71,0
2025-02-24,Ramanathapuram,97,1007,90,0
2025-02-27,Ramanathapuram,144,968,87,1
2025-03-02,Ramanathapuram,49,1016,75,0
2025-03-05,Ramanathapuram,57,1010,79,0
2025-03-08,Ramanathapuram,138,1019,93,0
2025-03-11,Ramanathapuram,34,960,89,0
2025-03-14,Ramanathapuram,139,954,78,0
2025-03-17,Ramanathapuram,116,956,76,0
2025-03-20,Ramanathapuram,79,995,69,0
2025-03-23,Ramanathapuram,58,994,87,0
2025-03-26,Ramanathapuram,49,972,91,0
2025-03-29,Ramanathapuram,144,1008,81,0
2025-04-01,Ramanathapuram,71,992,76,0
2025-04-04,Ramanathapuram,66,961,66,0
2025-04-07,Ramanathapuram,151,981,85,0
2025-04-10,Ramanathapuram,132,1000,80,0
2025-04-13,Ramanathapuram,70,972,94,0
2025-04-16,Ramanathapuram,66,959,75,0
2025-04-19,Ramanathapuram,35,963,68,0
2025-04-22,Ramanathapuram,71,974,73,0
2025-04-25,Ramanathapuram,82,997,99,0
2025-04-28,Ramanathapuram,53,1013,61,0
2025-05-01,Ramanathapuram,51,990,88,0
2025-05-04,Ramanathapuram,101,995,96,0
2025-05-07,Ramanathapuram,155,962,94,1
2025-05-10,Ramanathapuram,96,995,74,0
2025-05-13,Ramanathapuram,65,980,87,0
2025-05-16,Ramanathapuram,71,973,89,0
2025-05-19,Ramanathapuram,101,984,97,0
2025-05-22,Ramanathapuram,158,956,86,1
2025-05-25,Ramanathapuram,56,986,71,0
2025-05-28,Ramanathapuram,71,975,56,0
2025-05-31,Ramanathapuram,48,1015,81,0
2025-06-03,Ramanathapuram,152,1006,73,0
2025-06-06,Ramanathapuram,53,971,100,0
2025-06-09,Ramanathapuram,90,1008,82,0
2025-06-12,Ramanathapuram,113,963,83,0
2025-06-15,Ramanathapuram,85,962,73,0
2025-06-18,Ramanathapuram,90,964,69,0
2025-06-21,Ramanathapuram,70,963,96,0
2025-06-24,Ramanathapuram,51,1007,79,0
2025-06-27,Ramanathapuram,85,994,76,0
2025-06-30,Ramanathapuram,111,1002,55,0
2025-07-03,Ramanathapuram,146,975,60,0
2025-07-06,Ramanathapuram,48,1010,79,0
2025-07-09,Ramanathapuram,51,1014,93,0
2025-07-12,Ramanathapuram,95,972,91,0
2025-07-15,Ramanathapuram,158,999,83,0
2025-07-18,Ramanathapuram,143,998,55,0
2025-07-21,Ramanathapuram,61,969,94,0
2025-07-24,Ramanathapuram,77,961,57,0
2025-07-27,Ramanathapuram,150,990,100,0
2025-07-30,Ramanathapuram,57,963,92,0
2025-08-02,Ramanathapuram,62,1019,58,0
2025-08-05,Ramanathapuram,91,1003,68,0
2025-08-08,Ramanathapuram,158,972,88,1
2025-08-11,Ramanathapuram,46,956,84,0
2025-08-14,Ramanathapuram,138,957,99,1
2025-08-17,Ramanathapuram,140,952,78,0
2025-08-20,Ramanathapuram,55,974,75,0
2025-08-23,Ramanathapuram,120,992,92,0
2025-08-26,Ramanathapuram,84,964,76,0
2025-08-29,Ramanathapuram,127,986,82,0
2025-09-01,Ramanathapuram,58,1004,96,0
2025-09-04,Ramanathapuram,82,1016,59,0
2025-09-07,Ramanathapuram,50,968,86,0
2025-09-10,Ramanathapuram,82,973,93,0
2025-09-13,Ramanathapuram,138,993,87,0
2025-09-16,Ramanathapuram,30,1004,77,0
2025-09-19,Ramanathapuram,30,985,56,0
2025-09-22,Ramanathapuram,71,952,95,0
2025-09-25,Ramanathapuram,140,984,91,0
2025-09-28,Ramanathapuram,96,952,88,0
2025-10-01,Ramanathapuram,89,1007,63,0
2025-10-04,Ramanathapuram,40,951,56,0
2025-10-07,Ramanathapuram,146,980,87,0
2025-10-10,Ramanathapuram,55,958,87,0
2025-10-13,Ramanathapuram,60,975,78,0
2025-10-16,Ramanathapuram,154,964,90,1
2025-10-19,Ramanathapuram,136,1014,85,0
2025-10-22,Ramanathapuram,95,971,84,0
2025-10-25,Ramanathapuram,157,985,68,0
2025-10-28,Ramanathapuram,151,953,62,0
2025-10-31,Ramanathapuram,114,1007,69,0
2025-11-03,Ramanathapuram,55,985,59,0
2025-11-06,Ramanathapuram,66,1008,88,0
2025-11-09,Ramanathapuram,94,956,100,0
2025-11-12,Ramanathapuram,78,987,82,0
2025-11-15,Ramanathapuram,108,972,64,0
2025-11-18,Ramanathapuram,140,1018,85,0
2025-11-21,Ramanathapuram,108,997,55,0
2025-11-24,Ramanathapuram,119,1016,71,0
2025-11-27,Ramanathapuram,55,972,62,0
2025-11-30,Ramanathapuram,43,963,63,0
2025-12-03,Ramanathapuram,155,957,100,1
2025-12-06,Ramanathapuram,85,977,87,0
2025-12-09,Ramanathapuram,149,1007,60,0
2025-12-12,Ramanathapuram,52,964,68,0
2025-12-15,Ramanathapuram,154,1011,71,0
2025-12-18,Ramanathapuram,110,993,86,0
2025-12-21,Ramanathapuram,32,1012,87,0
2025-12-24,Ramanathapuram,40,995,91,0
2025-12-27,Ramanathapuram,94,1009,77,0
2025-12-30,Ramanathapuram,99,994,87,0
2025-01-01,Sivaganga,133,986,87,0
2025-01-04,Sivaganga,72,969,67,0
2025-01-07,Sivaganga,63,957,59,0
2025-01-10,Sivaganga,52,1010,78,0
2025-01-13,Sivaganga,79,980,99,0
2025-01-16,Sivaganga,38,990,89,0
2025-01-19,Sivaganga,142,986,93,0
2025-01-22,Sivaganga,141,965,74,0
2025-01-25,Sivaganga,132,966,79,0
2025-01-28,Sivaganga,141,1015,89,0
2025-01-31,Sivaganga,97,1017,62,0
2025-02-03,Sivaganga,86,957,61,0
2025-02-06,Sivaganga,79,1017,63,0
2025-02-09,Sivaganga,107,983,81,0
2025-02-12,Sivaganga,102,985,83,0
2025-02-15,Sivaganga,72,963,72,0
2025-02-18,Sivaganga,95,983,77,0
2025-02-21,Sivaganga,131,958,71,0
2025-02-24,Sivaganga,30,979,85,0
2025-02-27,Sivaganga,64,962,80,0
2025-03-02,Sivaganga,37,991,55,0
2025-03-05,Sivaganga,108,970,87,1
2025-03-08,Sivaganga,69,1014,70,0
2025-03-11,Sivaganga,60,963,77,0
2025-03-14,Sivaganga,55,979,82,0
2025-03-17,Sivaganga,130,965,98,1
2025-03-20,Sivaganga,33,951,98,0
2025-03-23,Sivaganga,90,1017,79,0
2025-03-26,Sivaganga,73,950,84,0
2025-03-29,Sivaganga,53,998,71,0
2025-04-01,Sivaganga,98,988,97,0
2025-04-04,Sivaganga,87,989,84,0
2025-04-07,Sivaganga,149,980,87,0
2025-04-10,Sivaganga,146,1020,57,0
2025-04-13,Sivaganga,98,1014,99,0
2025-04-16,Sivaganga,61,958,60,0
2025-04-19,Sivaganga,150,1006,99,0
2025-04-22,Sivaganga,31,962,96,0
2025-04-25,Sivaganga,36,962,92,0
2025-04-28,Sivaganga,92,979,92,0
2025-05-01,Sivaganga,77,1006,73,0
2025-05-04,Sivaganga,83,994,74,0
2025-05-07,Sivaganga,148,956,72,0
2025-05-10,Sivaganga,48,950,66,0
2025-05-13,Sivaganga,108,964,78,0
2025-05-16,Sivaganga,76,1006,89,0
2025-05-19,Sivaganga,115,968,56,0
2025-05-22,Sivaganga,54,950,67,0
2025-05-25,Sivaganga,31,996,83,0
2025-05-28,Sivaganga,49,1019,96,0
2025-05-31,Sivaganga,98,1016,56,0
2025-06-03,Sivaganga,141,951,95,1
2025-06-06,Sivaganga,44,997,84,0
2025-06-09,Sivaganga,49,1015,55,0
2025-06-12,Sivaganga,142,1013,83,0
2025-06-15,Sivaganga,109,967,86,1
2025-06-18,Sivaganga,151,1008,59,0
2025-06-21,Sivaganga,49,988,96,0
2025-06-24,Sivaganga,44,1008,98,0
2025-06-27,Sivaganga,44,976,92,0
2025-06-30,Sivaganga,54,962,96,0
2025-07-03,Sivaganga,78,981,57,0
2025-07-06,Sivaganga,68,952,91,0
2025-07-09,Sivaganga,56,999,85,0
2025-07-12,Sivaganga,108,1006,73,0
2025-07-15,Sivaganga,52,1019,57,0
2025-07-18,Sivaganga,61,971,66,0
2025-07-21,Sivaganga,94,970,85,0
2025-07-24,Sivaganga,77,951,61,0
2025-07-27,Sivaganga,103,953,87,1
2025-07-30,Sivaganga,129,977,92,1
2025-08-02,Sivaganga,135,981,75,0
2025-08-05,Sivaganga,104,972,73,0
2025-08-08,Sivaganga,113,970,73,0
2025-08-11,Sivaganga,36,975,84,0
2025-08-14,Sivaganga,75,970,94,0
2025-08-17,Sivaganga,62,1020,63,0
2025-08-20,Sivaganga,104,964,89,1
2025-08-23,Sivaganga,79,998,89,0
2025-08-26,Sivaganga,137,1002,68,0
2025-08-29,Sivaganga,77,1008,72,0
2025-09-01,Sivaganga,60,981,87,0
2025-09-04,Sivaganga,151,1006,86,0
2025-09-07,Sivaganga,79,959,62,0
2025-09-10,Sivaganga,102,957,88,1
2025-09-13,Sivaganga,138,1005,79,0
2025-09-16,Sivaganga,143,965,79,0
2025-09-19,Sivaganga,149,997,55,0
2025-09-22,Sivaganga,71,980,93,0
2025-09-25,Sivaganga,47,1008,74,0
2025-09-28,Sivaganga,60,988,75,0
2025-10-01,Sivaganga,53,1019,60,0
2025-10-04,Sivaganga,141,955,59,0
2025-10-07,Sivaganga,89,975,71,0
2025-10-10,Sivaganga,101,1012,85,0
2025-10-13,Sivaganga,49,964,89,0
2025-10-16,Sivaganga,100,991,59,0
2025-10-19,Sivaganga,63,972,100,0
2025-10-22,Sivaganga,112,972,74,0
2025-10-25,Sivaganga,32,952,55,0
2025-10-28,Sivaganga,107,993,90,0
2025-10-31,Sivaganga,114,1017,66,0
2025-11-03,Sivaganga,39,1011,69,0
2025-11-06,Sivaganga,63,985,65,0
2025-11-09,Sivaganga,42,1002,86,0
2025-11-12,Sivaganga,92,981,71,0
2025-11-15,Sivaganga,47,951,74,0
2025-11-18,Sivaganga,128,982,77,0
2025-11-21,Sivaganga,159,986,69,0
2025-11-24,Sivaganga,146,1019,85,0
2025-11-27,Sivaganga,51,1020,70,0
2025-11-30,Sivaganga,53,960,79,0
2025-12-03,Sivaganga,116,957,56,0
2025-12-06,Sivaganga,134,1005,97,0
2025-12-09,Sivaganga,105,956,74,0
2025-12-12,Sivaganga,50,985,82,0
